int_mentality_id,int_player_id,int_aggression,int_interceptions,int_positioning,int_vision,int_penalties,int_composure
2462,2462,34,15,12,38,23,58
2463,2463,61,38,65,71,71,70
2464,2464,30,25,69,72,71,68
2465,2465,75,75,33,52,28,71
2466,2466,82,71,70,73,73,75
2467,2467,48,19,77,60,72,74
2468,2468,71,71,70,52,45,62
2469,2469,90,80,52,53,51,73
2470,2470,59,69,69,69,65,75
2471,2471,71,58,68,78,61,73
2472,2472,28,15,5,34,14,30
2473,2473,24,11,15,41,26,46
2474,2474,82,72,61,70,42,78
2475,2475,65,52,75,80,44,78
2476,2476,21,21,17,28,23,51
2477,2477,46,33,68,73,75,75
2478,2478,82,76,65,47,45,59
2479,2479,68,69,67,63,59,68
2480,2480,84,70,28,32,33,70
2481,2481,79,75,59,66,64,65
2482,2482,67,61,71,66,41,68
2483,2483,20,26,16,18,24,56
2484,2484,73,71,52,62,44,68
2485,2485,75,74,59,67,49,74
2486,2486,41,17,6,36,37,33
2487,2487,69,75,37,42,33,73
2488,2488,65,23,75,61,70,67
2489,2489,65,47,74,71,55,73
2490,2490,74,73,66,69,67,67
2491,2491,88,78,53,59,45,64
2492,2492,79,46,75,73,66,69
2493,2493,81,70,58,65,54,68
2494,2494,73,31,77,64,65,73
2495,2495,80,74,65,65,67,71
2496,2496,68,76,59,58,66,76
2497,2497,76,72,65,54,43,64
2498,2498,75,73,73,70,65,75
2499,2499,38,31,66,79,68,75
2500,2500,81,73,68,68,60,73
2501,2501,67,73,68,63,61,64
2502,2502,88,73,30,33,40,72
2503,2503,70,78,74,69,59,81
2504,2504,41,20,69,70,58,72
2505,2505,67,72,71,70,53,66
2506,2506,65,32,74,70,62,76
2507,2507,43,19,11,26,18,61
2508,2508,41,22,75,69,56,62
2509,2509,49,48,68,64,62,61
2510,2510,72,61,68,70,57,71
2511,2511,70,62,68,72,58,72
2512,2512,68,63,75,69,64,67
2513,2513,76,75,56,51,66,68
2514,2514,78,68,67,67,65,71
2515,2515,46,21,73,67,70,64
2516,2516,26,16,11,42,18,60
2517,2517,86,51,78,67,74,80
2518,2518,75,66,68,65,64,60
2519,2519,86,71,63,69,51,57
2520,2520,32,23,16,66,17,64
2521,2521,67,65,76,71,56,64
2522,2522,72,75,63,77,64,75
2523,2523,87,42,72,77,66,76
2524,2524,81,30,79,68,85,74
2525,2525,81,69,62,66,61,66
2526,2526,61,23,74,64,65,73
2527,2527,77,70,54,47,49,69
2528,2528,68,68,65,75,59,75
2529,2529,66,71,66,58,55,69
2530,2530,70,70,57,52,44,66
2531,2531,76,74,71,73,48,67
2532,2532,78,74,62,69,52,68
2533,2533,52,40,75,74,67,74
2534,2534,36,60,71,72,61,67
2535,2535,68,65,60,67,60,70
2536,2536,64,72,67,75,58,80
2537,2537,30,21,66,73,52,66
2538,2538,79,72,34,34,35,70
2539,2539,71,52,80,63,72,73
2540,2540,64,69,55,49,45,69
2541,2541,62,22,65,70,52,69
2542,2542,57,32,64,74,64,68
2543,2543,47,44,67,77,64,76
2544,2544,79,69,49,57,51,71
2545,2545,66,76,53,62,57,69
2546,2546,51,28,75,62,72,69
2547,2547,70,74,62,64,60,71
2548,2548,64,56,67,74,72,69
2549,2549,17,20,10,55,12,56
2550,2550,66,71,61,73,37,74
2551,2551,77,75,45,45,48,73
2552,2552,70,22,71,72,65,70
2553,2553,75,38,79,63,77,76
2554,2554,75,67,70,75,63,66
2555,2555,40,21,77,71,56,67
2556,2556,48,27,62,70,50,60
2557,2557,63,38,73,69,62,73
2558,2558,77,71,67,55,40,64
2559,2559,78,77,23,53,25,58
2560,2560,46,63,71,69,66,76
2561,2561,41,41,77,75,81,80
2562,2562,55,23,68,64,57,57
2563,2563,35,21,18,48,19,53
2564,2564,77,75,55,66,47,67
2565,2565,64,22,73,64,56,57
2566,2566,59,35,75,57,71,73
2567,2567,78,74,39,47,34,68
2568,2568,71,74,55,62,51,67
2569,2569,71,69,63,61,33,65
2570,2570,72,72,44,49,52,72
2571,2571,74,72,68,76,53,77
2572,2572,63,62,70,79,77,74
2573,2573,63,64,67,74,63,70
2574,2574,38,15,12,45,25,67
2575,2575,58,58,69,79,80,75
2576,2576,72,73,46,47,39,65
2577,2577,22,11,9,60,15,48
2578,2578,26,25,15,27,21,40
2579,2579,76,75,43,64,54,69
2580,2580,68,66,64,58,46,70
2581,2581,64,53,75,68,75,70
2582,2582,65,72,37,34,48,71
2583,2583,61,21,70,70,59,69
2584,2584,80,67,64,62,47,69
2585,2585,60,20,77,65,73,74
2586,2586,35,7,5,26,15,54
2587,2587,27,18,10,52,16,54
2588,2588,71,69,73,73,58,77
2589,2589,78,68,68,60,42,70
2590,2590,74,37,75,71,63,70
2591,2591,84,72,70,67,52,70
2592,2592,38,21,71,75,62,76
2593,2593,69,71,48,57,30,64
2594,2594,70,72,71,53,48,76
2595,2595,73,67,60,67,25,73
2596,2596,22,15,12,67,13,62
2597,2597,64,74,64,68,67,72
2598,2598,73,59,69,66,63,71
2599,2599,68,64,74,73,50,73
2600,2600,36,18,76,50,62,60
2601,2601,68,17,76,69,53,64
2602,2602,43,35,73,71,70,64
2603,2603,39,20,13,45,23,60
2604,2604,40,27,16,40,42,62
2605,2605,69,63,68,79,46,78
2606,2606,87,23,76,63,69,71
2607,2607,33,24,15,14,13,59
2608,2608,75,32,73,70,70,75
2609,2609,67,70,66,66,38,67
2610,2610,70,73,62,69,40,73
2611,2611,79,77,54,65,62,61
2612,2612,71,72,45,58,46,69
2613,2613,62,44,73,65,66,66
2614,2614,54,53,74,73,60,80
2615,2615,59,23,76,72,61,56
2616,2616,75,74,54,68,52,72
2617,2617,72,34,78,59,75,70
2618,2618,66,58,69,70,64,71
2619,2619,95,71,70,77,64,78
2620,2620,78,74,33,36,36,71
2621,2621,63,38,74,57,64,64
2622,2622,88,76,31,36,40,60
2623,2623,60,33,75,64,66,63
2624,2624,63,34,72,64,67,70
2625,2625,34,15,78,41,77,75
2626,2626,65,36,73,70,72,75
2627,2627,47,34,71,69,61,72
2628,2628,82,64,69,65,62,67
2629,2629,64,73,62,63,55,63
2630,2630,80,42,77,68,79,75
2631,2631,77,74,37,54,42,75
2632,2632,68,72,41,71,51,66
2633,2633,49,18,71,69,69,70
2634,2634,87,72,56,59,43,62
2635,2635,73,70,38,48,43,50
2636,2636,65,70,67,60,55,66
2637,2637,74,76,64,67,68,72
2638,2638,75,70,61,46,33,59
2639,2639,63,67,69,68,57,68
2640,2640,31,10,12,45,22,60
2641,2641,76,67,59,69,64,75
2642,2642,75,74,51,55,45,73
2643,2643,64,57,70,74,70,71
2644,2644,69,40,78,70,75,71
2645,2645,57,24,73,76,62,71
2646,2646,87,70,52,65,46,71
2647,2647,23,14,3,45,26,55
2648,2648,56,61,74,75,68,72
2649,2649,36,15,68,73,62,75
2650,2650,50,40,72,70,49,65
2651,2651,78,73,39,60,44,68
2652,2652,90,74,61,67,69,78
2653,2653,48,44,74,71,56,80
2654,2654,75,75,28,44,62,70
2655,2655,68,69,70,67,45,65
2656,2656,29,35,73,78,62,66
2657,2657,26,14,8,59,13,57
2658,2658,60,35,67,74,64,68
2659,2659,59,38,70,62,72,63
2660,2660,68,72,69,73,64,66
2661,2661,39,19,11,41,30,54
2662,2662,62,25,74,74,71,65
2663,2663,55,28,70,56,63,67
2664,2664,54,29,60,72,60,64
2665,2665,77,72,55,54,40,75
2666,2666,75,69,63,64,69,73
2667,2667,73,71,50,64,50,77
2668,2668,42,34,79,73,64,57
2669,2669,46,48,69,70,65,71
2670,2670,78,75,34,44,44,65
2671,2671,83,71,73,65,41,73
2672,2672,83,61,65,73,59,69
2673,2673,28,6,8,35,13,22
2674,2674,72,73,74,70,58,73
2675,2675,86,76,33,47,46,60
2676,2676,66,57,71,73,54,76
2677,2677,87,72,32,43,48,64
2678,2678,53,28,76,56,75,60
2679,2679,76,70,64,67,58,73
2680,2680,54,39,70,53,62,68
2681,2681,33,21,75,66,66,67
2682,2682,36,15,16,31,18,41
2683,2683,71,27,76,63,78,66
2684,2684,86,75,52,57,36,68
2685,2685,67,32,77,61,76,74
2686,2686,68,71,70,76,64,72
2687,2687,76,69,70,74,63,69
2688,2688,20,15,13,12,23,28
2689,2689,54,33,68,70,62,68
2690,2690,66,74,49,52,44,62
2691,2691,25,17,73,65,67,62
2692,2692,71,69,37,47,75,70
2693,2693,69,67,69,74,67,66
2694,2694,77,68,28,39,30,63
2695,2695,55,60,60,78,70,66
2696,2696,79,77,69,65,60,69
2697,2697,67,67,68,64,39,64
2698,2698,76,37,74,65,59,70
2699,2699,78,75,68,52,40,62
2700,2700,58,58,66,76,68,80
2701,2701,92,78,62,80,51,75
2702,2702,72,71,55,64,53,62
2703,2703,84,72,60,68,59,75
2704,2704,80,73,74,69,65,73
2705,2705,84,70,51,38,38,69
2706,2706,72,72,42,47,44,46
2707,2707,80,70,61,61,48,67
2708,2708,68,67,59,71,55,75
2709,2709,78,75,36,34,32,68
2710,2710,54,22,74,70,62,73
2711,2711,44,32,68,74,60,76
2712,2712,75,69,52,48,32,68
2713,2713,74,42,78,70,68,68
2714,2714,80,76,60,66,75,76
2715,2715,80,71,30,37,42,55
2716,2716,68,69,70,63,49,59
2717,2717,39,36,72,74,68,74
2718,2718,26,21,13,28,25,41
2719,2719,68,48,70,60,61,64
2720,2720,75,70,65,63,45,70
2721,2721,75,70,65,66,60,71
2722,2722,26,25,15,20,32,34
2723,2723,18,25,15,70,21,63
2724,2724,61,22,72,76,65,76
2725,2725,72,19,76,75,70,71
2726,2726,86,70,60,72,71,72
2727,2727,54,33,70,76,66,74
2728,2728,52,67,63,72,58,74
2729,2729,33,24,68,65,66,66
2730,2730,57,62,73,71,68,64
2731,2731,62,69,59,79,72,77
2732,2732,81,65,59,73,57,77
2733,2733,65,73,62,63,36,62
2734,2734,77,72,62,52,39,55
2735,2735,35,38,75,69,59,69
2736,2736,63,69,68,72,65,69
2737,2737,49,22,77,68,72,72
2738,2738,40,32,67,67,60,70
2739,2739,41,21,13,56,23,41
2740,2740,62,68,56,48,39,58
2741,2741,74,73,50,58,38,72
2742,2742,81,70,65,64,73,70
2743,2743,63,66,67,76,64,74
2744,2744,72,34,77,63,71,74
2745,2745,72,71,62,65,64,64
2746,2746,71,42,71,73,70,68
2747,2747,69,64,70,75,58,70
2748,2748,19,22,15,17,22,63
2749,2749,66,67,67,65,47,65
2750,2750,77,72,66,68,65,67
2751,2751,25,30,68,75,62,63
2752,2752,63,66,67,74,51,69
2753,2753,45,60,75,76,60,77
2754,2754,75,72,36,59,38,72
2755,2755,73,72,52,52,48,69
2756,2756,40,26,68,75,58,53
2757,2757,64,45,71,75,47,74
2758,2758,29,16,79,59,69,67
2759,2759,71,67,61,65,52,67
2760,2760,31,62,64,73,67,68
2761,2761,53,72,54,60,47,55
2762,2762,70,75,69,74,69,69
2763,2763,78,23,75,56,70,69
2764,2764,69,56,67,71,72,83
2765,2765,72,73,57,65,56,68
2766,2766,24,18,78,73,87,82
2767,2767,60,63,73,75,52,68
2768,2768,48,65,66,74,54,79
2769,2769,26,7,8,30,12,28
2770,2770,71,27,79,42,72,68
2771,2771,63,72,68,80,66,69
2772,2772,23,17,14,52,24,33
2773,2773,68,37,71,70,61,72
2774,2774,80,71,66,71,77,74
2775,2775,26,14,10,47,11,34
2776,2776,77,73,56,43,36,62
2777,2777,78,68,68,58,63,66
2778,2778,76,73,66,67,61,73
2779,2779,64,70,40,37,40,62
2780,2780,41,15,4,34,30,30
2781,2781,80,74,72,76,55,78
2782,2782,72,70,53,44,47,69
2783,2783,83,74,46,52,55,57
2784,2784,62,19,79,64,74,79
2785,2785,82,72,48,37,56,68
2786,2786,79,67,23,32,42,67
2787,2787,46,40,71,74,64,70
2788,2788,77,51,72,70,66,67
2789,2789,71,75,62,57,58,72
2790,2790,67,58,76,76,68,77
2791,2791,40,21,76,57,68,71
2792,2792,20,21,13,37,21,36
2793,2793,66,39,75,56,64,72
2794,2794,44,55,71,79,75,73
2795,2795,47,52,67,74,55,71
2796,2796,38,25,17,40,21,63
2797,2797,83,72,37,38,40,74
2798,2798,73,70,67,59,44,61
2799,2799,77,69,69,65,65,71
2800,2800,45,39,71,73,65,74
2801,2801,41,20,11,10,20,52
2802,2802,67,34,73,74,68,71
2803,2803,66,67,68,75,72,77
2804,2804,75,75,49,56,30,58
2805,2805,59,43,70,70,75,80
2806,2806,62,70,69,62,43,68
2807,2807,75,75,25,51,68,66
2808,2808,81,76,36,48,48,64
2809,2809,64,60,69,71,70,68
2810,2810,18,22,4,41,17,40
2811,2811,72,76,67,70,64,70
2812,2812,30,22,14,52,24,58
2813,2813,36,24,16,70,49,48
2814,2814,48,41,73,70,74,77
2815,2815,72,73,55,42,32,72
2816,2816,77,70,62,63,45,65
2817,2817,66,71,70,72,57,70
2818,2818,64,66,56,62,41,62
2819,2819,69,24,70,64,70,67
2820,2820,70,70,51,65,38,72
2821,2821,42,28,71,70,70,72
2822,2822,82,72,58,61,49,59
2823,2823,42,20,70,64,66,71
2824,2824,62,33,77,56,69,65
2825,2825,78,68,63,65,48,70
2826,2826,80,75,34,54,57,72
2827,2827,59,61,65,69,55,68
2828,2828,35,29,72,67,74,61
2829,2829,54,54,73,75,69,72
2830,2830,70,18,76,75,65,65
2831,2831,78,65,64,62,44,65
2832,2832,30,38,68,67,59,64
2833,2833,45,32,72,66,62,65
2834,2834,48,32,70,68,64,74
2835,2835,74,76,35,44,40,62
2836,2836,44,28,77,73,72,78
2837,2837,78,73,50,38,41,63
2838,2838,55,41,73,61,64,71
2839,2839,74,74,39,59,67,72
2840,2840,24,21,10,55,16,35
2841,2841,70,73,24,45,39,66
2842,2842,74,72,39,53,44,67
2843,2843,70,15,78,44,76,72
2844,2844,76,71,37,53,31,56
2845,2845,54,20,70,67,62,69
2846,2846,71,67,59,59,74,65
2847,2847,80,70,25,34,37,62
2848,2848,73,73,55,53,46,72
2849,2849,83,65,55,80,60,82
2850,2850,65,76,62,67,57,70
2851,2851,79,74,57,59,41,69
2852,2852,66,35,71,72,66,66
2853,2853,57,54,73,68,58,69
2854,2854,74,74,56,56,74,73
2855,2855,49,21,68,67,62,69
2856,2856,84,70,66,67,65,53
2857,2857,50,26,73,71,55,65
2858,2858,69,74,45,38,48,60
2859,2859,84,70,73,71,72,71
2860,2860,27,15,14,67,26,66
2861,2861,67,72,65,67,49,69
2862,2862,35,17,69,64,59,74
2863,2863,27,14,9,40,22,37
2864,2864,80,41,74,67,68,73
2865,2865,81,29,76,57,65,66
2866,2866,66,58,71,73,67,72
2867,2867,80,74,47,58,51,69
2868,2868,74,26,69,66,56,68
2869,2869,13,26,12,25,14,26
2870,2870,68,42,74,79,61,66
2871,2871,40,29,75,55,76,71
2872,2872,77,71,54,68,48,76
2873,2873,58,35,74,74,70,70
2874,2874,85,72,66,64,60,65
2875,2875,36,22,13,47,21,41
2876,2876,73,69,59,43,35,68
2877,2877,69,82,40,37,30,67
2878,2878,69,74,56,53,38,63
2879,2879,59,75,58,45,38,66
2880,2880,80,72,36,49,52,70
2881,2881,80,72,25,31,47,53
2882,2882,92,73,49,51,51,66
2883,2883,62,69,68,74,42,72
2884,2884,71,63,73,67,66,74
2885,2885,30,31,63,66,61,65
2886,2886,65,70,70,68,41,73
2887,2887,67,28,68,66,71,65
2888,2888,62,44,73,76,68,70
2889,2889,70,75,51,47,48,65
2890,2890,81,68,25,53,67,66
2891,2891,73,75,51,59,35,68
2892,2892,72,70,29,51,55,74
2893,2893,25,13,10,29,10,43
2894,2894,55,22,80,56,70,70
2895,2895,66,73,42,50,54,68
2896,2896,74,71,67,73,52,68
2897,2897,16,24,18,48,43,62
2898,2898,71,75,31,59,37,60
2899,2899,69,68,58,61,31,54
2900,2900,87,75,65,69,60,65
2901,2901,68,70,67,71,62,64
2902,2902,22,25,18,59,22,53
2903,2903,74,74,29,31,32,69
2904,2904,72,27,69,65,54,68
2905,2905,78,23,76,60,67,66
2906,2906,80,74,65,72,49,70
2907,2907,76,75,30,41,40,69
2908,2908,79,74,53,65,59,70
2909,2909,65,39,72,65,55,68
2910,2910,70,41,77,53,69,75
2911,2911,63,73,74,72,64,76
2912,2912,72,75,65,58,52,58
2913,2913,70,66,67,76,61,69
2914,2914,52,29,73,55,62,70
2915,2915,67,74,37,44,37,73
2916,2916,20,19,13,18,19,65
2917,2917,71,35,76,68,63,70
2918,2918,74,73,42,44,41,70
2919,2919,76,71,65,69,57,70
2920,2920,57,52,73,72,62,75
2921,2921,65,35,69,69,67,79
2922,2922,84,76,68,68,66,81
2923,2923,76,67,53,42,47,60
2924,2924,73,73,70,73,61,76
2925,2925,91,71,69,70,53,58
2926,2926,61,41,69,71,61,64
2927,2927,58,67,64,53,40,55
2928,2928,16,14,6,32,17,51
2929,2929,73,69,59,54,41,65
2930,2930,75,30,75,61,74,71
2931,2931,81,73,39,49,17,74
2932,2932,47,22,78,64,67,62
2933,2933,66,72,65,72,61,69
2934,2934,45,31,79,70,73,71
2935,2935,82,29,74,71,69,69
2936,2936,74,66,64,64,53,63
2937,2937,61,23,78,65,72,70
2938,2938,71,62,68,76,78,70
2939,2939,39,31,70,72,67,70
2940,2940,53,45,75,70,69,67
2941,2941,76,65,65,70,69,62
2942,2942,12,11,11,38,22,53
2943,2943,77,73,63,70,56,67
2944,2944,22,10,10,50,32,36
2945,2945,74,74,69,56,77,66
2946,2946,78,69,67,69,62,76
2947,2947,58,66,76,71,55,65
2948,2948,55,58,71,75,79,72
2949,2949,53,31,76,70,79,72
2950,2950,62,70,65,60,68,66
2951,2951,75,10,77,68,62,74
2952,2952,80,75,38,48,70,74
2953,2953,75,66,61,70,55,69
2954,2954,69,31,76,73,68,71
2955,2955,68,68,64,56,27,75
2956,2956,69,71,63,67,56,69
2957,2957,84,75,58,59,56,69
2958,2958,41,67,40,40,38,63
2959,2959,80,70,66,73,54,75
2960,2960,23,24,13,22,23,50
2961,2961,74,78,69,75,60,76
2962,2962,50,50,70,67,77,76
2963,2963,41,41,61,76,58,72
2964,2964,22,14,14,35,16,49
2965,2965,78,62,52,53,26,56
2966,2966,75,71,35,57,37,73
2967,2967,78,74,43,46,34,54
2968,2968,78,73,24,45,34,63
2969,2969,64,34,70,70,73,76
2970,2970,80,57,75,69,65,70
2971,2971,50,27,73,72,68,73
2972,2972,73,67,52,59,47,65
2973,2973,49,31,72,71,55,62
2974,2974,76,79,36,55,46,74
2975,2975,76,76,71,69,64,76
2976,2976,51,68,68,64,68,67
2977,2977,66,35,83,63,62,76
2978,2978,73,75,57,69,47,64
2979,2979,70,70,69,70,64,69
2980,2980,82,77,51,66,72,62
2981,2981,32,21,67,67,55,66
2982,2982,54,41,72,71,59,68
2983,2983,48,37,76,67,69,64
2984,2984,36,26,11,53,15,56
2985,2985,54,40,72,75,71,64
2986,2986,76,64,58,43,36,55
2987,2987,69,62,68,77,77,80
2988,2988,53,48,72,74,51,66
2989,2989,27,23,77,78,61,76
2990,2990,56,62,67,73,54,74
2991,2991,60,68,64,60,50,64
2992,2992,61,22,82,78,80,79
2993,2993,71,36,74,57,72,63
2994,2994,69,74,47,59,62,74
2995,2995,70,80,33,47,43,73
2996,2996,14,15,16,57,15,12
2997,2997,72,74,34,40,52,69
2998,2998,62,15,75,41,74,70
2999,2999,81,70,55,67,58,76
3000,3000,61,48,69,55,46,70
3001,3001,61,63,68,76,65,73
3002,3002,35,15,11,54,25,62
3003,3003,78,70,66,68,40,67
3004,3004,50,60,68,76,72,69
3005,3005,77,71,39,46,46,68
3006,3006,54,59,51,61,63,64
3007,3007,82,48,70,68,59,65
3008,3008,57,70,64,73,57,75
3009,3009,85,72,39,53,46,70
3010,3010,50,22,66,78,58,77
3011,3011,84,71,31,35,60,67
3012,3012,58,23,71,70,52,72
3013,3013,72,73,36,26,45,60
3014,3014,49,20,70,73,57,55
3015,3015,77,72,62,65,35,69
3016,3016,55,54,74,78,63,70
3017,3017,59,30,66,69,60,71
3018,3018,72,66,70,72,45,64
3019,3019,69,70,60,69,58,72
3020,3020,58,36,69,73,55,71
3021,3021,71,70,77,67,60,71
3022,3022,72,65,51,45,63,68
3023,3023,72,15,73,56,72,69
3024,3024,75,74,53,62,45,64
3025,3025,33,35,75,70,52,70
3026,3026,30,12,12,55,19,64
3027,3027,18,17,18,38,23,27
3028,3028,72,75,36,48,30,70
3029,3029,85,69,70,72,54,69
3030,3030,84,73,55,46,39,63
3031,3031,54,25,74,56,65,63
3032,3032,59,22,74,56,67,56
3033,3033,45,57,66,78,69,69
3034,3034,32,23,72,62,68,73
3035,3035,81,80,53,62,45,70
3036,3036,74,50,66,72,53,71
3037,3037,65,73,49,44,45,55
3038,3038,75,75,63,60,50,70
3039,3039,73,76,40,43,21,57
3040,3040,39,37,69,69,60,61
3041,3041,82,74,45,49,39,71
3042,3042,83,77,63,62,50,77
3043,3043,52,49,66,77,63,60
3044,3044,55,49,72,73,76,71
3045,3045,55,30,78,67,78,68
3046,3046,76,33,81,65,75,82
3047,3047,72,71,73,62,35,66
3048,3048,85,70,45,59,66,71
3049,3049,42,55,65,79,64,74
3050,3050,45,20,12,62,23,60
3051,3051,42,41,65,66,51,70
3052,3052,73,74,54,49,50,70
3053,3053,78,21,70,70,62,78
3054,3054,75,48,78,70,67,73
3055,3055,73,70,58,68,50,66
3056,3056,83,76,63,64,52,68
3057,3057,68,58,64,74,57,77
3058,3058,64,25,75,68,75,75
3059,3059,75,72,26,46,54,72
3060,3060,68,75,22,17,34,69
3061,3061,74,72,39,53,44,67
3062,3062,85,67,50,55,46,72
3063,3063,60,41,75,72,71,66
3064,3064,74,74,69,71,40,69
3065,3065,39,38,73,66,47,69
3066,3066,77,75,49,41,28,69
3067,3067,72,59,63,80,70,71
3068,3068,77,74,60,64,49,75
3069,3069,78,72,58,60,38,65
3070,3070,77,73,28,30,40,69
3071,3071,65,38,76,78,68,76
3072,3072,67,63,70,68,42,68
3073,3073,64,61,69,71,44,62
3074,3074,71,57,60,70,66,65
3075,3075,50,60,68,74,55,74
3076,3076,67,42,75,49,75,75
3077,3077,55,71,62,76,67,75
3078,3078,82,66,66,73,36,63
3079,3079,12,13,10,30,22,69
3080,3080,69,74,71,72,54,75
3081,3081,49,70,53,38,51,59
3082,3082,72,74,53,62,58,69
3083,3083,68,70,65,68,50,70
3084,3084,45,59,65,77,80,64
3085,3085,90,69,44,45,44,73
3086,3086,33,23,13,45,25,66
3087,3087,82,70,62,52,40,68
3088,3088,70,70,62,65,35,68
3089,3089,78,73,41,34,67,64
3090,3090,69,68,73,72,61,74
3091,3091,55,29,70,66,73,72
3092,3092,64,73,63,59,55,69
3093,3093,47,44,73,64,80,68
3094,3094,25,24,16,48,24,53
3095,3095,79,74,59,58,61,71
3096,3096,72,69,46,56,44,68
3097,3097,74,58,73,70,61,69
3098,3098,82,74,70,68,62,72
3099,3099,68,70,62,50,43,67
3100,3100,77,59,70,74,68,73
3101,3101,53,41,71,69,73,68
3102,3102,76,74,48,56,53,67
3103,3103,52,56,69,72,63,68
3104,3104,48,17,70,68,62,68
3105,3105,54,58,65,68,52,62
3106,3106,78,72,45,42,40,71
3107,3107,72,69,55,48,55,67
3108,3108,28,12,11,41,30,46
3109,3109,62,18,75,52,59,68
3110,3110,20,25,13,34,21,54
3111,3111,80,32,70,64,69,74
3112,3112,48,26,69,68,56,74
3113,3113,75,63,58,75,40,70
3114,3114,43,30,66,67,57,64
3115,3115,80,74,72,70,60,68
3116,3116,71,69,66,68,41,63
3117,3117,77,69,34,42,53,64
3118,3118,59,55,73,73,55,70
3119,3119,53,74,55,74,41,78
3120,3120,85,67,59,71,45,63
3121,3121,62,76,55,47,45,61
3122,3122,62,69,48,56,53,66
3123,3123,22,7,8,34,16,69
3124,3124,86,68,38,47,48,70
3125,3125,68,65,38,36,34,62
3126,3126,85,70,49,54,49,59
3127,3127,84,68,45,45,49,65
3128,3128,30,17,10,34,23,55
3129,3129,66,67,53,51,53,63
3130,3130,73,72,57,60,41,75
3131,3131,39,21,65,63,55,66
3132,3132,72,72,32,50,64,77
3133,3133,38,30,67,70,58,59
3134,3134,61,63,72,65,40,66
3135,3135,48,40,65,66,65,54
3136,3136,59,69,65,54,58,62
3137,3137,75,72,67,68,58,69
3138,3138,38,33,70,70,68,74
3139,3139,63,67,67,74,52,74
3140,3140,80,68,69,68,55,67
3141,3141,72,35,74,71,65,73
3142,3142,45,47,68,68,68,76
3143,3143,72,55,67,74,68,71
3144,3144,65,55,64,74,55,65
3145,3145,68,67,61,58,37,70
3146,3146,82,71,72,65,53,69
3147,3147,73,73,56,59,64,65
3148,3148,69,56,72,67,72,68
3149,3149,66,42,68,71,68,69
3150,3150,75,42,79,68,74,78
3151,3151,73,29,67,73,74,75
3152,3152,58,38,71,65,56,64
3153,3153,72,17,80,52,67,71
3154,3154,63,73,64,71,58,74
3155,3155,42,42,70,67,54,60
3156,3156,36,23,67,63,62,64
3157,3157,59,58,63,75,55,59
3158,3158,85,68,65,68,58,67
3159,3159,72,64,59,56,45,60
3160,3160,60,27,73,75,80,72
3161,3161,70,62,66,54,57,67
3162,3162,84,68,68,69,66,62
3163,3163,61,73,45,42,34,62
3164,3164,82,71,68,68,47,65
3165,3165,41,35,75,63,64,71
3166,3166,85,52,65,68,59,67
3167,3167,75,39,78,65,66,73
3168,3168,33,22,14,53,23,62
3169,3169,64,73,29,75,59,69
3170,3170,74,70,28,39,31,64
3171,3171,85,72,50,56,47,72
3172,3172,70,71,67,70,61,68
3173,3173,41,43,68,76,73,79
3174,3174,78,46,72,71,50,68
3175,3175,58,63,71,80,54,71
3176,3176,23,12,16,69,22,42
3177,3177,80,65,69,67,66,69
3178,3178,56,43,72,64,66,69
3179,3179,52,39,78,71,68,70
3180,3180,67,71,67,66,54,71
3181,3181,76,70,32,51,47,72
3182,3182,68,64,50,62,40,57
3183,3183,74,71,35,46,37,71
3184,3184,75,77,72,68,67,65
3185,3185,27,24,20,57,19,28
3186,3186,56,62,68,44,49,67
3187,3187,57,38,59,74,78,65
3188,3188,62,69,71,73,47,74
3189,3189,52,43,73,55,64,69
3190,3190,81,68,66,73,55,67
3191,3191,68,67,68,75,63,74
3192,3192,47,18,64,74,69,68
3193,3193,59,53,72,69,52,70
3194,3194,75,73,59,59,58,67
3195,3195,48,36,71,65,44,75
3196,3196,58,65,56,64,63,68
3197,3197,75,75,22,20,28,68
3198,3198,72,12,81,75,75,75
3199,3199,32,26,59,73,46,60
3200,3200,80,73,54,52,79,75
3201,3201,25,25,13,76,13,44
3202,3202,78,68,58,54,40,64
3203,3203,69,22,76,57,72,74
3204,3204,36,25,64,62,49,62
3205,3205,55,64,55,41,50,63
3206,3206,49,29,71,76,64,66
3207,3207,66,58,63,70,46,72
3208,3208,70,68,68,74,57,75
3209,3209,73,72,53,63,61,68
3210,3210,68,63,70,74,49,73
3211,3211,72,73,31,48,44,61
3212,3212,63,25,74,57,68,75
3213,3213,45,17,15,51,17,53
3214,3214,78,69,25,38,46,66
3215,3215,73,68,58,62,46,69
3216,3216,67,66,59,57,36,62
3217,3217,60,50,76,69,75,70
3218,3218,39,37,62,69,56,67
3219,3219,64,53,70,69,57,68
3220,3220,80,66,42,39,32,64
3221,3221,84,34,77,64,64,77
3222,3222,80,73,38,48,27,54
3223,3223,72,75,59,57,59,68
3224,3224,32,28,12,37,20,54
3225,3225,76,67,44,45,81,73
3226,3226,32,28,69,72,64,63
3227,3227,62,67,58,54,43,65
3228,3228,67,68,63,64,44,69
3229,3229,58,24,65,68,71,70
3230,3230,81,71,44,67,63,70
3231,3231,71,73,27,30,35,62
3232,3232,65,71,31,48,52,72
3233,3233,74,24,79,65,65,72
3234,3234,61,61,66,71,55,64
3235,3235,69,71,54,57,44,66
3236,3236,38,19,57,70,44,63
