int_attacking_id,int_player_id,int_crossing,int_finishing,int_heading_accuracy,int_short_passing,int_volleys
3526,3526,24,21,77,65,27
3527,3527,49,42,69,71,41
3528,3528,68,66,39,73,59
3529,3529,56,73,71,68,69
3530,3530,73,70,49,73,61
3531,3531,59,72,72,68,52
3532,3532,28,75,59,68,59
3533,3533,61,55,59,76,53
3534,3534,66,55,20,71,54
3535,3535,70,29,64,68,30
3536,3536,70,54,67,69,59
3537,3537,58,70,67,70,64
3538,3538,67,62,52,71,51
3539,3539,79,73,75,64,73
3540,3540,66,55,68,74,74
3541,3541,43,40,71,71,33
3542,3542,59,46,70,72,47
3543,3543,54,66,59,76,56
3544,3544,28,31,72,68,25
3545,3545,67,63,58,66,52
3546,3546,70,63,55,68,59
3547,3547,69,59,38,76,71
3548,3548,64,64,53,72,64
3549,3549,75,50,59,71,40
3550,3550,51,73,65,73,62
3551,3551,56,44,76,66,42
3552,3552,48,30,76,65,44
3553,3553,71,57,46,70,38
3554,3554,35,39,71,66,20
3555,3555,40,40,80,56,33
3556,3556,66,49,63,65,59
3557,3557,32,22,72,65,26
3558,3558,65,65,24,71,52
3559,3559,21,23,74,71,24
3560,3560,36,21,70,69,26
3561,3561,50,63,71,67,60
3562,3562,64,50,51,76,56
3563,3563,41,73,77,69,54
3564,3564,74,62,54,67,62
3565,3565,13,11,13,24,8
3566,3566,68,37,59,72,41
3567,3567,44,25,76,63,27
3568,3568,70,72,73,69,70
3569,3569,62,64,22,74,49
3570,3570,57,35,58,73,56
3571,3571,53,56,79,59,55
3572,3572,57,38,71,68,41
3573,3573,72,66,49,72,48
3574,3574,30,21,70,68,27
3575,3575,61,70,70,67,66
3576,3576,70,65,53,74,64
3577,3577,43,41,58,74,37
3578,3578,69,36,62,67,31
3579,3579,67,65,48,68,61
3580,3580,61,61,45,74,67
3581,3581,66,75,72,65,73
3582,3582,70,40,56,69,28
3583,3583,73,50,70,76,49
3584,3584,67,71,65,74,75
3585,3585,72,59,48,75,49
3586,3586,44,34,80,60,22
3587,3587,32,14,19,25,15
3588,3588,17,12,15,59,13
3589,3589,59,47,67,73,43
3590,3590,66,63,48,70,60
3591,3591,60,70,65,63,64
3592,3592,72,63,54,72,57
3593,3593,63,52,72,67,38
3594,3594,9,7,8,19,11
3595,3595,71,68,43,73,63
3596,3596,74,53,75,74,32
3597,3597,47,51,63,69,46
3598,3598,71,63,60,69,76
3599,3599,78,63,50,72,60
3600,3600,12,13,12,36,11
3601,3601,49,31,66,66,30
3602,3602,62,55,62,75,55
3603,3603,71,51,77,68,49
3604,3604,28,36,80,70,31
3605,3605,72,45,56,73,43
3606,3606,65,76,74,65,72
3607,3607,11,12,13,36,13
3608,3608,71,78,66,74,67
3609,3609,65,52,73,76,47
3610,3610,69,57,54,68,63
3611,3611,71,42,70,70,46
3612,3612,65,70,48,70,59
3613,3613,70,48,53,63,30
3614,3614,69,76,63,65,59
3615,3615,68,65,38,73,64
3616,3616,74,68,62,75,46
3617,3617,71,47,60,71,41
3618,3618,69,59,44,73,64
3619,3619,69,32,69,69,42
3620,3620,68,68,52,67,55
3621,3621,65,65,34,73,70
3622,3622,69,69,49,72,67
3623,3623,44,46,76,71,43
3624,3624,72,58,39,73,59
3625,3625,43,74,62,65,67
3626,3626,65,58,66,74,58
3627,3627,70,67,49,72,66
3628,3628,33,75,73,61,71
3629,3629,60,76,70,65,68
3630,3630,13,11,17,37,15
3631,3631,61,73,83,63,66
3632,3632,76,66,61,75,44
3633,3633,68,51,59,76,50
3634,3634,13,15,15,34,18
3635,3635,65,60,55,78,59
3636,3636,59,70,66,67,73
3637,3637,72,66,55,75,64
3638,3638,70,66,49,77,65
3639,3639,65,68,43,71,54
3640,3640,65,59,66,75,67
3641,3641,47,38,78,71,35
3642,3642,29,25,77,71,37
3643,3643,69,66,52,66,56
3644,3644,68,60,46,78,47
3645,3645,58,72,68,69,64
3646,3646,75,52,59,73,45
3647,3647,41,24,76,65,21
3648,3648,15,8,15,22,12
3649,3649,72,60,71,74,69
3650,3650,46,72,73,64,67
3651,3651,55,27,74,72,26
3652,3652,67,71,74,70,78
3653,3653,60,29,56,65,33
3654,3654,72,54,58,73,73
3655,3655,58,73,81,54,63
3656,3656,35,40,74,63,31
3657,3657,65,65,31,73,60
3658,3658,52,35,67,65,31
3659,3659,13,16,15,38,17
3660,3660,75,41,54,68,49
3661,3661,41,28,72,63,58
3662,3662,75,71,48,75,64
3663,3663,70,53,55,76,55
3664,3664,66,70,41,68,61
3665,3665,11,11,16,36,13
3666,3666,20,19,14,29,12
3667,3667,57,59,56,76,56
3668,3668,62,35,70,63,32
3669,3669,68,58,46,69,35
3670,3670,70,35,54,66,38
3671,3671,61,63,49,75,45
3672,3672,67,38,51,66,50
3673,3673,60,60,45,77,50
3674,3674,70,61,54,70,56
3675,3675,73,65,49,72,65
3676,3676,71,65,68,75,68
3677,3677,70,55,59,76,39
3678,3678,62,62,78,76,69
3679,3679,29,75,78,65,56
3680,3680,19,13,12,27,19
3681,3681,11,19,14,21,15
3682,3682,64,53,62,72,43
3683,3683,59,35,65,73,35
3684,3684,66,70,38,65,54
3685,3685,73,44,39,68,34
3686,3686,49,52,67,78,45
3687,3687,43,35,73,68,38
3688,3688,51,35,71,61,39
3689,3689,42,37,73,65,31
3690,3690,66,59,39,74,60
3691,3691,15,7,15,20,7
3692,3692,76,60,65,68,54
3693,3693,66,45,67,71,44
3694,3694,74,70,66,72,71
3695,3695,34,29,78,64,32
3696,3696,71,65,38,68,62
3697,3697,18,17,73,63,23
3698,3698,54,41,61,74,40
3699,3699,30,74,76,61,68
3700,3700,35,73,74,68,58
3701,3701,73,66,73,67,65
3702,3702,57,63,40,71,60
3703,3703,66,69,41,74,69
3704,3704,29,33,75,67,35
3705,3705,73,60,57,67,36
3706,3706,68,54,65,73,63
3707,3707,27,20,73,65,16
3708,3708,71,64,31,66,61
3709,3709,11,13,12,33,12
3710,3710,67,45,66,72,51
3711,3711,70,39,65,69,66
3712,3712,75,68,53,65,59
3713,3713,67,63,67,70,68
3714,3714,16,12,16,48,15
3715,3715,13,20,15,35,18
3716,3716,77,66,60,73,63
3717,3717,72,51,57,70,34
3718,3718,61,67,76,76,56
3719,3719,66,61,36,69,57
3720,3720,65,67,54,69,62
3721,3721,58,74,61,62,68
3722,3722,53,74,70,70,62
3723,3723,67,41,64,67,45
3724,3724,71,50,60,63,25
3725,3725,14,14,18,27,14
3726,3726,68,38,57,66,44
3727,3727,66,61,35,72,50
3728,3728,59,50,64,68,58
3729,3729,61,50,55,67,28
3730,3730,64,40,54,74,49
3731,3731,47,52,67,75,46
3732,3732,49,48,71,75,35
3733,3733,62,66,71,74,50
3734,3734,81,66,48,70,54
3735,3735,70,69,72,71,70
3736,3736,65,69,67,70,52
3737,3737,71,50,48,72,50
3738,3738,65,69,68,65,74
3739,3739,65,68,55,74,59
3740,3740,69,66,52,74,71
3741,3741,72,72,48,66,53
3742,3742,71,65,60,76,66
3743,3743,71,65,36,72,69
3744,3744,62,29,68,69,30
3745,3745,62,74,65,66,60
3746,3746,54,74,53,64,69
3747,3747,62,68,48,77,42
3748,3748,45,24,75,67,23
3749,3749,67,70,74,66,70
3750,3750,68,60,64,69,62
3751,3751,67,34,65,69,42
3752,3752,72,64,54,70,67
3753,3753,21,17,15,24,14
3754,3754,75,58,57,71,59
3755,3755,73,45,72,70,42
3756,3756,64,63,60,75,60
3757,3757,67,72,63,72,69
3758,3758,66,41,56,65,41
3759,3759,62,68,68,75,66
3760,3760,52,35,71,69,37
3761,3761,66,71,59,68,61
3762,3762,64,64,58,76,56
3763,3763,66,75,65,69,74
3764,3764,69,29,58,67,35
3765,3765,71,57,49,74,60
3766,3766,32,28,68,66,30
3767,3767,18,14,10,35,17
3768,3768,70,57,58,66,39
3769,3769,63,74,72,67,74
3770,3770,40,27,75,44,50
3771,3771,71,45,67,64,54
3772,3772,72,67,41,69,61
3773,3773,67,48,58,59,58
3774,3774,59,63,51,74,58
3775,3775,56,33,70,67,47
3776,3776,69,54,64,75,69
3777,3777,70,59,58,70,52
3778,3778,71,65,65,70,58
3779,3779,67,64,57,66,70
3780,3780,77,47,57,71,57
3781,3781,63,67,60,77,65
3782,3782,77,73,46,64,58
3783,3783,75,60,66,71,56
3784,3784,19,10,11,26,15
3785,3785,33,12,9,40,14
3786,3786,62,22,53,63,23
3787,3787,57,74,73,62,74
3788,3788,31,76,75,62,65
3789,3789,63,53,61,73,58
3790,3790,73,40,53,65,47
3791,3791,68,66,59,70,70
3792,3792,51,35,78,66,25
3793,3793,65,68,46,68,51
3794,3794,37,33,70,69,35
3795,3795,39,36,74,66,44
3796,3796,64,38,72,74,32
3797,3797,50,50,46,80,45
3798,3798,78,63,49,74,53
3799,3799,32,79,76,58,70
3800,3800,56,51,64,74,47
3801,3801,70,64,48,74,67
3802,3802,68,67,40,66,60
3803,3803,35,74,78,58,66
3804,3804,69,33,58,68,24
3805,3805,74,63,62,69,56
3806,3806,59,57,49,81,55
3807,3807,71,70,44,75,65
3808,3808,64,65,35,70,61
3809,3809,50,78,71,57,66
3810,3810,69,54,58,71,47
3811,3811,77,65,53,75,61
3812,3812,41,72,66,60,68
3813,3813,67,74,61,70,70
3814,3814,76,60,49,76,69
3815,3815,67,76,32,68,49
3816,3816,67,65,57,61,60
3817,3817,50,34,58,78,36
3818,3818,72,63,53,69,55
3819,3819,62,72,64,68,69
3820,3820,40,43,77,68,27
3821,3821,63,58,61,73,56
3822,3822,57,44,69,70,14
3823,3823,57,32,58,59,50
3824,3824,70,44,57,69,54
3825,3825,34,72,74,60,67
3826,3826,45,75,71,64,70
3827,3827,70,66,52,63,65
3828,3828,67,55,51,73,51
3829,3829,67,68,46,71,68
3830,3830,69,67,61,67,60
3831,3831,74,58,38,71,59
3832,3832,57,33,65,69,29
3833,3833,55,73,73,67,76
3834,3834,69,66,40,67,50
3835,3835,43,42,78,63,41
3836,3836,70,60,42,72,62
3837,3837,68,41,60,64,43
3838,3838,49,62,66,73,49
3839,3839,65,45,61,72,49
3840,3840,42,48,83,57,39
3841,3841,59,58,39,75,58
3842,3842,66,64,41,68,49
3843,3843,45,40,70,66,36
3844,3844,70,77,60,67,50
3845,3845,42,23,75,70,29
3846,3846,12,13,12,23,10
3847,3847,56,58,63,76,58
3848,3848,60,53,54,72,62
3849,3849,59,74,69,65,65
3850,3850,69,72,42,67,58
3851,3851,65,75,67,70,78
3852,3852,15,11,11,49,11
3853,3853,51,54,71,68,50
3854,3854,67,62,65,74,40
3855,3855,67,70,70,70,60
3856,3856,12,11,16,25,13
3857,3857,73,63,59,71,69
3858,3858,62,58,84,73,51
3859,3859,37,40,71,62,33
3860,3860,46,77,72,64,77
3861,3861,21,23,68,59,22
3862,3862,49,45,70,71,37
3863,3863,25,18,72,65,34
3864,3864,31,74,78,63,60
3865,3865,69,73,77,73,64
3866,3866,59,41,58,66,32
3867,3867,62,59,42,78,51
3868,3868,69,73,35,72,32
3869,3869,57,47,69,75,55
3870,3870,65,73,53,69,64
3871,3871,57,45,70,69,48
3872,3872,70,61,61,75,64
3873,3873,59,73,68,59,72
3874,3874,67,44,47,69,46
3875,3875,35,33,69,68,34
3876,3876,44,56,66,68,39
3877,3877,65,37,46,75,34
3878,3878,61,59,59,70,57
3879,3879,54,61,41,74,52
3880,3880,64,63,58,74,50
3881,3881,35,26,72,70,22
3882,3882,24,51,63,65,28
3883,3883,12,12,11,23,13
3884,3884,64,62,66,71,48
3885,3885,59,43,63,68,31
3886,3886,61,33,60,61,34
3887,3887,62,35,74,62,44
3888,3888,45,33,70,68,37
3889,3889,70,66,57,68,57
3890,3890,72,50,58,69,52
3891,3891,65,71,56,68,59
3892,3892,40,36,75,66,20
3893,3893,67,73,58,71,73
3894,3894,47,23,72,57,30
3895,3895,64,56,73,69,53
3896,3896,63,41,52,69,35
3897,3897,67,66,60,75,64
3898,3898,18,11,11,23,11
3899,3899,66,42,59,64,34
3900,3900,60,58,63,73,44
3901,3901,62,73,72,63,75
3902,3902,65,65,51,65,63
3903,3903,74,61,72,73,60
3904,3904,70,72,53,74,73
3905,3905,31,34,71,64,33
3906,3906,62,53,47,76,55
3907,3907,33,43,74,58,29
3908,3908,72,65,65,74,68
3909,3909,70,68,56,75,65
3910,3910,67,62,61,72,64
3911,3911,51,67,69,63,73
3912,3912,19,17,14,34,19
3913,3913,67,51,59,67,47
3914,3914,14,9,13,22,9
3915,3915,54,34,62,65,24
3916,3916,37,32,72,69,37
3917,3917,53,78,65,74,64
3918,3918,63,45,66,63,24
3919,3919,66,73,52,68,71
3920,3920,51,63,59,69,46
3921,3921,68,35,61,64,28
3922,3922,72,45,62,68,59
3923,3923,69,69,58,73,74
3924,3924,34,35,80,68,43
3925,3925,72,55,56,70,75
3926,3926,62,66,71,73,73
3927,3927,64,70,68,67,62
3928,3928,33,23,82,54,31
3929,3929,65,38,59,67,32
3930,3930,69,51,61,68,49
3931,3931,75,56,60,69,58
3932,3932,70,65,42,72,63
3933,3933,64,67,43,68,64
3934,3934,65,31,71,66,34
3935,3935,68,55,47,72,65
3936,3936,51,53,47,74,52
3937,3937,69,59,49,69,49
3938,3938,49,37,57,70,45
3939,3939,55,59,67,70,68
3940,3940,49,39,67,66,31
3941,3941,50,74,69,66,69
3942,3942,66,62,46,68,60
3943,3943,50,77,67,63,58
3944,3944,49,37,75,68,44
3945,3945,66,70,64,72,63
3946,3946,71,55,70,68,25
3947,3947,67,57,70,70,46
3948,3948,29,14,16,28,15
3949,3949,13,8,24,18,19
3950,3950,58,70,81,63,67
3951,3951,63,66,54,70,63
3952,3952,65,53,69,64,41
3953,3953,70,58,55,71,53
3954,3954,19,19,17,35,19
3955,3955,67,60,29,68,50
3956,3956,64,69,47,69,61
3957,3957,74,53,68,72,70
3958,3958,75,71,52,70,67
3959,3959,33,73,78,60,63
3960,3960,74,66,67,68,59
3961,3961,64,66,57,69,73
3962,3962,71,62,60,77,55
3963,3963,75,59,58,66,58
3964,3964,62,71,71,66,67
3965,3965,62,60,60,71,62
3966,3966,68,75,43,67,51
3967,3967,16,13,12,22,12
3968,3968,65,71,45,66,62
3969,3969,39,20,75,63,22
3970,3970,68,59,58,67,57
3971,3971,62,68,61,70,55
3972,3972,65,66,40,68,60
3973,3973,59,50,50,73,48
3974,3974,70,69,59,65,59
3975,3975,43,23,74,68,23
3976,3976,45,39,70,70,47
3977,3977,60,15,66,65,27
3978,3978,55,73,72,68,71
3979,3979,72,62,54,69,55
3980,3980,36,69,64,68,54
3981,3981,66,59,49,74,62
3982,3982,57,54,60,71,46
3983,3983,66,65,63,74,62
3984,3984,41,28,69,71,55
3985,3985,76,50,55,70,35
3986,3986,75,50,59,73,48
3987,3987,56,74,72,68,72
3988,3988,68,41,61,64,30
3989,3989,60,66,75,66,71
3990,3990,69,41,63,66,38
3991,3991,67,65,43,69,67
3992,3992,73,29,69,70,22
3993,3993,73,59,37,67,50
3994,3994,64,53,52,65,56
3995,3995,51,73,70,60,72
3996,3996,11,11,11,21,11
3997,3997,70,41,59,71,49
3998,3998,9,11,8,41,15
3999,3999,67,58,56,65,53
4000,4000,41,47,73,70,31
4001,4001,65,67,55,75,68
4002,4002,45,73,69,55,75
4003,4003,70,34,70,71,42
4004,4004,64,60,56,67,58
4005,4005,71,65,54,72,66
4006,4006,11,11,13,31,12
4007,4007,64,62,69,72,51
4008,4008,70,51,58,76,50
4009,4009,32,28,74,67,25
4010,4010,68,70,49,70,72
4011,4011,64,66,63,71,60
4012,4012,19,19,14,30,14
4013,4013,68,68,43,73,59
4014,4014,23,13,23,34,18
4015,4015,64,28,50,67,46
4016,4016,37,73,77,55,61
4017,4017,73,54,61,70,53
4018,4018,59,74,63,70,65
4019,4019,65,45,60,75,39
4020,4020,69,26,60,68,23
4021,4021,40,75,75,65,68
4022,4022,70,50,68,70,52
4023,4023,59,30,62,65,21
4024,4024,78,62,52,72,66
4025,4025,10,8,12,23,8
4026,4026,58,46,72,69,42
4027,4027,37,36,72,71,34
4028,4028,72,73,55,71,58
4029,4029,68,23,67,72,29
4030,4030,65,72,69,67,65
4031,4031,64,49,56,62,39
4032,4032,62,72,54,63,65
4033,4033,52,76,68,56,67
4034,4034,61,49,58,72,57
4035,4035,65,66,51,74,71
4036,4036,69,65,43,70,57
4037,4037,72,44,65,71,56
4038,4038,66,72,71,58,67
4039,4039,35,36,70,73,31
4040,4040,67,48,64,67,41
4041,4041,68,69,66,74,69
4042,4042,77,61,56,71,51
4043,4043,73,54,43,66,53
4044,4044,60,55,68,75,44
4045,4045,65,62,68,74,49
4046,4046,60,71,70,67,72
4047,4047,71,67,68,71,63
4048,4048,22,35,41,73,21
4049,4049,35,29,72,58,34
4050,4050,68,42,59,70,48
4051,4051,28,27,74,57,33
4052,4052,57,67,42,66,60
4053,4053,55,73,71,65,68
4054,4054,58,47,53,71,54
4055,4055,44,74,77,58,66
4056,4056,69,74,55,66,65
4057,4057,65,64,57,71,60
4058,4058,57,78,78,64,57
4059,4059,35,32,66,54,32
4060,4060,56,70,72,74,70
4061,4061,29,74,82,66,67
4062,4062,68,64,63,70,59
4063,4063,74,62,46,76,62
4064,4064,73,26,70,68,42
4065,4065,12,15,16,23,16
4066,4066,29,30,75,63,32
4067,4067,60,65,66,70,35
4068,4068,69,62,64,73,63
4069,4069,64,53,61,68,40
4070,4070,58,68,59,67,70
4071,4071,68,73,58,70,69
4072,4072,71,34,62,66,44
4073,4073,66,28,70,67,26
4074,4074,66,64,54,71,64
4075,4075,71,51,54,71,68
4076,4076,30,72,76,63,72
4077,4077,71,66,51,70,66
4078,4078,43,71,80,75,65
4079,4079,73,58,42,76,70
4080,4080,62,39,55,68,37
4081,4081,71,53,62,68,56
4082,4082,65,46,69,77,45
4083,4083,17,12,20,25,17
4084,4084,34,57,74,71,23
4085,4085,32,20,74,64,23
4086,4086,68,38,63,63,34
4087,4087,48,49,69,72,42
4088,4088,54,29,65,69,16
4089,4089,54,53,68,67,45
4090,4090,12,14,15,14,16
4091,4091,72,26,65,66,44
4092,4092,62,72,58,63,64
4093,4093,11,17,13,31,14
4094,4094,70,58,47,64,41
4095,4095,61,54,74,75,42
4096,4096,74,66,67,67,59
4097,4097,66,72,56,68,73
4098,4098,65,69,66,67,62
4099,4099,51,62,69,76,31
4100,4100,53,49,53,67,50
4101,4101,55,65,77,70,51
4102,4102,69,37,60,69,34
4103,4103,65,40,61,68,44
4104,4104,65,67,64,66,54
4105,4105,26,37,73,69,36
4106,4106,63,65,36,63,59
4107,4107,69,66,34,66,48
4108,4108,63,57,49,72,31
4109,4109,74,50,55,68,38
4110,4110,72,72,70,70,54
4111,4111,62,28,74,70,41
4112,4112,63,40,59,68,26
4113,4113,41,76,68,66,58
4114,4114,35,31,75,57,46
4115,4115,63,65,45,68,66
4116,4116,68,69,42,68,66
4117,4117,67,59,67,73,61
4118,4118,56,74,72,65,68
4119,4119,70,35,67,65,27
4120,4120,54,69,78,65,64
4121,4121,30,23,68,62,44
4122,4122,69,68,63,68,61
4123,4123,38,29,74,60,26
4124,4124,63,24,68,62,28
4125,4125,76,40,64,72,58
4126,4126,69,60,61,74,65
4127,4127,67,60,50,67,56
4128,4128,66,69,64,71,69
4129,4129,40,27,60,70,26
4130,4130,68,60,40,73,55
4131,4131,67,57,70,75,60
4132,4132,19,12,20,38,12
4133,4133,67,50,47,65,54
4134,4134,19,11,16,38,13
4135,4135,50,74,72,64,74
4136,4136,67,34,65,68,35
4137,4137,72,29,60,72,16
4138,4138,68,41,55,72,42
4139,4139,70,67,48,67,69
4140,4140,69,62,48,76,58
4141,4141,53,31,74,60,58
4142,4142,72,34,61,69,32
4143,4143,28,78,81,56,78
4144,4144,68,35,53,71,20
4145,4145,71,57,62,77,58
4146,4146,51,72,70,64,72
4147,4147,71,38,68,68,44
4148,4148,80,62,35,73,73
4149,4149,53,45,78,64,58
4150,4150,68,56,36,65,51
4151,4151,62,75,62,63,72
4152,4152,54,68,69,70,64
4153,4153,64,35,76,75,50
4154,4154,73,47,59,64,32
4155,4155,77,62,49,65,62
4156,4156,25,37,78,56,32
4157,4157,29,15,72,69,24
4158,4158,59,40,77,68,29
4159,4159,14,6,13,21,9
4160,4160,65,68,58,68,64
4161,4161,67,48,60,67,39
4162,4162,56,74,63,71,76
4163,4163,65,71,73,68,62
4164,4164,33,30,73,52,18
4165,4165,35,76,70,58,67
4166,4166,56,66,62,75,56
4167,4167,62,74,67,73,73
4168,4168,49,47,38,64,45
4169,4169,19,37,74,61,25
4170,4170,60,65,72,69,68
4171,4171,41,32,60,67,34
4172,4172,68,30,67,66,29
4173,4173,72,67,54,72,61
4174,4174,34,77,76,62,71
4175,4175,67,71,39,72,68
4176,4176,69,52,77,68,28
4177,4177,74,60,49,74,60
4178,4178,37,44,66,70,36
4179,4179,11,9,15,31,8
4180,4180,58,50,39,74,59
4181,4181,65,45,71,67,45
4182,4182,35,38,76,66,30
4183,4183,69,63,67,75,60
4184,4184,56,71,73,67,67
4185,4185,48,79,75,64,72
4186,4186,49,80,79,59,73
4187,4187,76,54,54,67,55
4188,4188,39,29,72,65,33
4189,4189,53,52,72,72,64
4190,4190,69,66,49,72,52
4191,4191,60,71,76,62,65
4192,4192,68,28,57,67,34
4193,4193,72,64,59,72,54
4194,4194,62,70,67,65,60
4195,4195,63,35,68,63,27
4196,4196,65,70,57,77,69
4197,4197,8,10,12,30,13
4198,4198,47,22,73,68,26
4199,4199,45,74,75,56,69
4200,4200,64,68,60,67,66
4201,4201,47,71,70,62,65
4202,4202,35,21,72,62,51
4203,4203,14,17,20,24,17
4204,4204,64,62,41,72,55
4205,4205,63,60,60,76,61
4206,4206,53,18,74,69,26
4207,4207,51,74,65,70,62
4208,4208,67,63,37,69,59
4209,4209,25,13,14,32,14
4210,4210,63,64,60,69,72
4211,4211,58,74,80,66,64
4212,4212,71,58,55,72,58
4213,4213,52,45,63,71,32
4214,4214,71,57,57,76,56
4215,4215,64,59,46,73,59
4216,4216,58,75,75,69,71
4217,4217,70,48,67,68,44
4218,4218,79,59,49,78,63
4219,4219,52,63,65,77,69
4220,4220,64,56,68,65,42
4221,4221,69,40,66,69,39
4222,4222,69,58,46,67,49
4223,4223,63,62,38,67,48
4224,4224,64,63,57,73,66
4225,4225,59,71,64,68,59
4226,4226,68,35,72,59,30
4227,4227,72,68,47,75,61
4228,4228,56,28,66,56,37
4229,4229,11,11,12,13,14
4230,4230,12,13,20,22,19
4231,4231,71,41,62,66,60
4232,4232,32,21,69,66,30
4233,4233,42,36,71,66,59
4234,4234,46,20,72,66,35
4235,4235,68,68,56,72,70
4236,4236,48,30,71,67,49
4237,4237,70,61,56,71,79
4238,4238,13,10,12,45,14
4239,4239,58,77,64,63,75
4240,4240,69,34,63,65,30
4241,4241,20,11,20,28,14
4242,4242,69,64,64,72,59
4243,4243,68,65,39,66,59
4244,4244,64,71,76,66,65
4245,4245,64,62,34,68,49
4246,4246,56,74,70,62,68
4247,4247,15,10,10,32,14
4248,4248,69,64,68,72,63
4249,4249,43,30,76,68,30
4250,4250,11,17,26,34,18
4251,4251,69,70,55,67,59
4252,4252,63,68,62,64,65
4253,4253,33,76,79,63,75
4254,4254,73,69,70,69,54
4255,4255,68,63,53,76,65
4256,4256,75,36,56,68,41
4257,4257,54,74,58,65,62
4258,4258,65,48,62,76,49
4259,4259,54,67,80,72,62
4260,4260,75,42,60,72,44
4261,4261,60,72,70,59,65
4262,4262,72,72,61,62,64
4263,4263,66,66,62,73,64
4264,4264,58,25,65,64,25
4265,4265,13,17,12,36,12
4266,4266,11,20,14,23,15
4267,4267,73,66,52,72,60
4268,4268,57,70,61,68,63
4269,4269,64,61,37,66,49
4270,4270,65,60,47,73,66
4271,4271,51,72,79,59,75
4272,4272,62,63,53,75,63
4273,4273,76,59,49,73,56
4274,4274,30,16,73,54,30
4275,4275,48,36,77,56,11
4276,4276,13,16,11,34,12
4277,4277,71,71,47,73,66
4278,4278,37,29,76,68,23
4279,4279,70,55,60,66,65
4280,4280,62,61,54,75,64
4281,4281,16,14,12,26,15
4282,4282,49,71,80,61,60
4283,4283,64,65,51,69,58
4284,4284,19,15,12,32,19
4285,4285,60,77,70,65,74
4286,4286,14,13,19,25,12
4287,4287,66,59,59,77,66
4288,4288,59,69,43,69,59
4289,4289,44,74,70,62,62
4290,4290,50,66,77,68,60
4291,4291,60,75,69,65,76
4292,4292,21,13,20,30,13
4293,4293,66,54,62,74,54
4294,4294,38,21,70,65,25
4295,4295,66,34,65,68,35
4296,4296,20,28,15,45,31
4297,4297,66,51,42,78,54
4298,4298,45,30,73,62,36
4299,4299,64,64,54,61,71
4300,4300,51,53,67,70,51
4301,4301,46,71,77,69,65
4302,4302,27,30,79,56,32
4303,4303,18,17,18,24,16
4304,4304,43,70,75,61,62
4305,4305,51,38,73,66,24
4306,4306,76,63,53,60,64
4307,4307,44,41,72,64,45
4308,4308,64,54,42,75,55
4309,4309,40,39,67,68,31
4310,4310,66,65,44,67,59
4311,4311,55,52,66,67,54
4312,4312,62,64,36,66,38
4313,4313,19,14,16,45,10
4314,4314,46,43,40,70,43
4315,4315,15,14,15,32,14
4316,4316,56,62,63,70,44
4317,4317,78,56,58,67,56
4318,4318,62,38,51,64,48
4319,4319,36,20,70,60,30
4320,4320,21,51,80,51,38
4321,4321,70,35,60,69,37
4322,4322,72,51,61,61,51
4323,4323,20,15,20,33,13
4324,4324,55,35,74,72,40
4325,4325,66,65,57,68,53
4326,4326,68,57,54,64,60
4327,4327,56,74,75,68,66
4328,4328,66,66,67,73,56
4329,4329,10,10,30,20,12
4330,4330,71,61,66,64,39
4331,4331,66,35,57,66,35
4332,4332,66,65,62,75,62
4333,4333,59,71,80,66,71
4334,4334,70,45,66,69,54
4335,4335,68,57,47,75,56
4336,4336,20,20,17,41,20
4337,4337,30,26,76,52,29
4338,4338,72,65,45,68,51
4339,4339,69,70,71,67,68
4340,4340,71,60,49,73,63
4341,4341,68,70,65,70,67
4342,4342,74,39,57,73,45
4343,4343,69,26,56,72,35
4344,4344,75,68,40,76,60
4345,4345,19,19,23,48,19
4346,4346,65,60,65,65,32
4347,4347,65,68,56,69,66
4348,4348,51,71,73,68,63
4349,4349,64,40,56,71,40
4350,4350,47,35,66,66,41
4351,4351,68,68,69,66,66
4352,4352,60,24,67,70,32
4353,4353,59,72,61,70,73
4354,4354,59,73,70,65,59
4355,4355,33,43,65,64,25
4356,4356,40,46,69,62,36
4357,4357,65,45,63,67,41
4358,4358,72,65,57,70,69
4359,4359,51,51,53,69,40
4360,4360,20,12,12,52,17
4361,4361,72,68,69,68,57
4362,4362,50,39,73,73,47
4363,4363,56,75,70,59,68
4364,4364,37,44,72,57,27
4365,4365,64,30,64,60,29
4366,4366,70,70,57,69,69
4367,4367,36,31,73,49,25
4368,4368,45,43,71,71,37
4369,4369,51,43,75,64,41
4370,4370,58,70,54,68,67
4371,4371,67,58,53,71,60
4372,4372,72,46,60,68,32
4373,4373,8,8,10,20,9
4374,4374,65,67,65,72,69
4375,4375,56,44,66,72,46
4376,4376,65,69,57,63,60
4377,4377,68,53,43,73,50
4378,4378,73,52,59,73,54
4379,4379,64,44,58,76,42
4380,4380,58,58,70,68,45
4381,4381,67,67,64,71,65
4382,4382,54,52,68,71,45
4383,4383,69,48,59,63,31
4384,4384,70,67,49,72,56
4385,4385,60,59,45,74,44
4386,4386,72,54,52,66,59
4387,4387,48,76,62,58,62
