int_player_id,str_player_name,str_positions,dt_date_of_birth,int_height,int_weight,int_overall_rating,int_potential_rating,str_best_position,int_best_overall_rating,int_value,int_wage,str_player_image_url,int_team_id,str_nationality
3268,Landry Nany Dimata,ST,9/1/1997,184,83,72,79,ST,74,4800000,15000,https://cdn.sofifa.com/players/231/745/21_120.png,163,Belgium
3269,Gerónimo Gastón Poblete,"CDM, CM",1/2/1993,173,63,72,75,CDM,73,2700000,13000,https://cdn.sofifa.com/players/221/250/21_120.png,149,Argentina
3270,Fábio Kel Melo Feijó,"CAM, LM",2/29/1996,170,67,72,72,CAM,72,2700000,15000,https://cdn.sofifa.com/players/230/466/21_120.png,147,Brazil
3271,Tomás Ezequiel Guidara,RB,3/13/1996,173,68,72,78,RWB,73,3500000,10000,https://cdn.sofifa.com/players/237/122/21_120.png,162,Argentina
3272,Bruno de Lara Fuchs,CB,4/1/1999,190,85,72,83,CB,74,4900000,19000,https://cdn.sofifa.com/players/258/370/21_120.png,97,Brazil
3273,Lorenzo Montipò,GK,2/20/1996,191,82,72,79,GK,72,4000000,8000,https://cdn.sofifa.com/players/215/363/21_120.png,154,Italy
3274,Nicolás Benedetti Roa,"CAM, RM",4/25/1997,177,73,72,79,CAM,74,4700000,23000,https://cdn.sofifa.com/players/229/699/21_120.png,123,Colombia
3275,Bram Nuytinck,CB,5/4/1990,190,82,72,72,CB,72,1900000,12000,https://cdn.sofifa.com/players/193/091/21_120.png,94,Netherlands
3276,홍철 洪喆,"LB, LM",9/17/1990,177,70,72,72,LB,72,2100000,7000,https://cdn.sofifa.com/players/199/236/21_120.png,250,Korea Republic
3277,Vangelis Pavlidis,"ST, LW",11/21/1998,186,82,72,77,ST,74,3600000,7000,https://cdn.sofifa.com/players/229/188/21_120.png,285,Greece
3278,Stoppila Sunzu,CB,6/22/1989,190,91,72,72,CB,72,1600000,7000,https://cdn.sofifa.com/players/190/276/21_120.png,642,Zambia
3279,Miguel Juan Llambrich,RB,1/18/1996,170,68,72,78,RB,72,3500000,17000,https://cdn.sofifa.com/players/231/749/21_120.png,80,Spain
3280,Nicolás Alexis Silva,"LM, CAM, RM",1/24/1990,163,58,72,72,LM,72,2300000,10000,https://cdn.sofifa.com/players/232/517/21_120.png,243,Argentina
3281,Ridle Bote Baku,"RB, CM, RM",4/8/1998,176,75,72,82,RM,74,5000000,23000,https://cdn.sofifa.com/players/240/709/21_120.png,44,Germany
3282,Hugo Fraile Martín,RM,3/16/1987,176,73,72,72,RM,72,1500000,8000,https://cdn.sofifa.com/players/190/021/21_120.png,361,Spain
3283,Florian Hübner,CB,3/1/1991,193,84,72,73,CB,73,2200000,20000,https://cdn.sofifa.com/players/203/590/21_120.png,120,Germany
3284,Matt Hedges,CB,4/1/1990,193,84,72,72,CB,72,1900000,6000,https://cdn.sofifa.com/players/206/662/21_120.png,300,United States
3285,Paulo Sérgio Mota,"RB, RWB, RM",7/13/1991,176,70,72,72,RB,72,2100000,900,https://cdn.sofifa.com/players/211/014/21_120.png,142,Portugal
3286,Leonel Di Plácido,"RB, RWB, RM",1/28/1994,176,72,72,75,RWB,73,2800000,13000,https://cdn.sofifa.com/players/222/022/21_120.png,174,Argentina
3287,Heriberto Moreno Borges Tavares,"RW, RM",2/19/1997,181,66,72,79,ST,74,4700000,13000,https://cdn.sofifa.com/players/243/270/21_120.png,150,Portugal
3288,Julio César González Trinidad,"RB, CB",6/28/1992,177,73,72,72,RB,72,2100000,10000,https://cdn.sofifa.com/players/245/062/21_120.png,322,Paraguay
3289,Bruno Vendaza,CDM,3/5/1981,181,72,72,72,CDM,72,0,0,https://cdn.sofifa.com/players/251/718/21_120.png,,Ecuador
3290,Denis César de Matos,GK,4/14/1987,188,86,72,72,GK,72,750000,6000,https://cdn.sofifa.com/players/182/087/21_120.png,338,Brazil
3291,Eren Albayrak,"LB, LM",4/23/1991,179,69,72,72,LB,72,2100000,13000,https://cdn.sofifa.com/players/144/200/21_120.png,200,Turkey
3292,Reinhold Ranftl,"RM, RWB",1/24/1992,180,75,72,72,RM,72,2400000,20000,https://cdn.sofifa.com/players/215/368/21_120.png,208,Austria
3293,Papa Alioune N'Diaye,"CM, CDM",10/27/1990,180,76,72,72,CDM,74,2300000,22000,https://cdn.sofifa.com/players/221/000/21_120.png,214,Senegal
3294,Emre Mor,"RM, ST, CF",7/24/1997,169,64,72,79,LW,73,4800000,14000,https://cdn.sofifa.com/players/231/240/21_120.png,62,Turkey
3295,Emanuele Giaccherini,"CAM, LW, CM",5/5/1985,167,60,72,72,RW,73,950000,3000,https://cdn.sofifa.com/players/192/841/21_120.png,302,Italy
3296,Birger Solberg Meling,LB,12/17/1994,173,64,72,77,LWB,73,3200000,15000,https://cdn.sofifa.com/players/219/466/21_120.png,161,Norway
3297,Fabiano Elton Sonta Pessoa,"CB, CDM",2/29/1992,181,82,72,72,CB,72,2000000,16000,https://cdn.sofifa.com/players/230/218/21_120.png,147,Brazil
3298,Rifat Zhemaletdinov,"RM, LM",9/20/1996,184,80,72,78,RM,73,3700000,27000,https://cdn.sofifa.com/players/233/290/21_120.png,106,Russia
3299,João Pedro Neves Filipe,"LM, RM",3/30/1999,175,67,72,83,RM,73,5500000,7000,https://cdn.sofifa.com/players/234/570/21_120.png,81,Portugal
3300,Raoul Petretta,"LB, LM",3/24/1997,176,70,72,81,LWB,73,5000000,10000,https://cdn.sofifa.com/players/237/642/21_120.png,152,Italy
3301,Harrison Afful,"RB, RWB",6/24/1986,168,67,72,72,RB,72,850000,6000,https://cdn.sofifa.com/players/189/514/21_120.png,194,Ghana
3302,Mitchell Dijks,LB,2/9/1993,194,90,72,73,CB,73,2500000,20000,https://cdn.sofifa.com/players/208/459/21_120.png,111,Netherlands
3303,Christopher Ikonomidis,"RW, ST",5/4/1995,180,73,72,74,RM,73,2900000,7000,https://cdn.sofifa.com/players/228/171/21_120.png,498,Australia
3304,Lukáš Hejda,CB,3/9/1990,189,85,72,72,CB,72,1900000,750,https://cdn.sofifa.com/players/199/244/21_120.png,128,Czech Republic
3305,Andrés Felipe Ibargüen García,"LM, LW",5/7/1992,168,63,72,72,LM,72,2400000,27000,https://cdn.sofifa.com/players/225/356/21_120.png,123,Colombia
3306,Ryan Nyambe,RB,12/4/1997,178,70,72,81,RB,72,5000000,24000,https://cdn.sofifa.com/players/228/684/21_120.png,210,Namibia
3307,Filip Krovinović,"CM, CAM",8/29/1995,177,70,72,77,CAM,75,3500000,9000,https://cdn.sofifa.com/players/230/988/21_120.png,125,Croatia
3308,Alexander Mühling,"CM, CAM",9/5/1992,186,84,72,72,CM,72,2500000,15000,https://cdn.sofifa.com/players/209/485/21_120.png,333,Germany
3309,Antonio Barreca,"LB, LM",3/18/1995,183,70,72,76,LWB,73,3000000,27000,https://cdn.sofifa.com/players/220/493/21_120.png,53,Italy
3310,Dersan Jaime Dinis Abravanel,RW,2/29/1992,176,70,72,72,RW,72,2400000,28000,https://cdn.sofifa.com/players/230/477/21_120.png,77,Brazil
3311,Ilzat Akhmetov,"CM, CAM",12/31/1997,173,67,72,80,CAM,75,5000000,25000,https://cdn.sofifa.com/players/225/614/21_120.png,97,Russia
3312,Lucas Ariel Villarruel,"CDM, CM",11/13/1990,173,74,72,72,CDM,72,2000000,700,https://cdn.sofifa.com/players/226/382/21_120.png,289,Argentina
3313,Ailton Jonas Valpaços Salazar,"CB, CDM",2/29/1992,186,79,72,72,CB,72,2000000,23000,https://cdn.sofifa.com/players/230/222/21_120.png,87,Brazil
3314,Samuel Grandsir,"LM, RM",8/14/1996,170,65,72,76,RM,73,3400000,27000,https://cdn.sofifa.com/players/233/550/21_120.png,43,France
3315,Charles De Ketelaere,"LW, CF, CAM",3/10/2001,192,74,72,85,LM,75,5500000,12000,https://cdn.sofifa.com/players/251/470/21_120.png,83,Belgium
3316,Stefano Sabelli,RB,1/13/1993,176,70,72,73,RB,72,2500000,23000,https://cdn.sofifa.com/players/206/159/21_120.png,249,Italy
3317,Lewis Travis,"CDM, CM",10/16/1997,183,70,72,81,CDM,73,5000000,24000,https://cdn.sofifa.com/players/234/319/21_120.png,210,England
3318,Taulant Ragip Xhaka,"CDM, CB",3/28/1991,172,72,72,72,CDM,72,2000000,12000,https://cdn.sofifa.com/players/199/504/21_120.png,152,Albania
3319,Tim Kleindienst,ST,8/31/1995,194,86,72,76,ST,74,3400000,15000,https://cdn.sofifa.com/players/214/096/21_120.png,131,Germany
3320,José Javier Abella Fanjul,RB,2/10/1994,176,74,72,75,RB,72,2800000,10000,https://cdn.sofifa.com/players/217/168/21_120.png,255,Mexico
3321,Luis Jesús Pérez Maqueda,RB,2/4/1995,173,68,72,76,RB,72,3000000,13000,https://cdn.sofifa.com/players/235/088/21_120.png,81,Spain
3322,Sherman Andrés Cárdenas Estupiñán,"CAM, RM, LM",8/7/1989,168,65,72,72,CAM,72,2300000,4000,https://cdn.sofifa.com/players/214/609/21_120.png,203,Colombia
3323,Leonardo Rodrigues Lima,"RM, LM",8/2/1998,178,72,72,81,RM,73,5500000,750,https://cdn.sofifa.com/players/239/953/21_120.png,129,Brazil
3324,Marcos Antonio Silva Santos,CM,6/13/2000,168,57,72,85,CAM,75,5500000,550,https://cdn.sofifa.com/players/247/377/21_120.png,79,Brazil
3325,Jean Lucas de Souza Oliveira,"CM, CDM",6/22/1998,181,78,72,82,CAM,74,5000000,33000,https://cdn.sofifa.com/players/251/217/21_120.png,41,Brazil
3326,Alberto Paloschi,ST,1/4/1990,182,80,72,72,ST,72,2300000,26000,https://cdn.sofifa.com/players/186/961/21_120.png,187,Italy
3327,Leopold Zingerle,GK,4/10/1994,185,78,72,74,GK,72,2200000,11000,https://cdn.sofifa.com/players/222/546/21_120.png,267,Germany
3328,Mário Jorge Malico Paulino,LB,11/10/1986,177,69,72,72,LB,72,1200000,11000,https://cdn.sofifa.com/players/191/058/21_120.png,311,Romania
3329,Denis Alibec,ST,1/5/1991,187,88,72,72,ST,72,2300000,13000,https://cdn.sofifa.com/players/197/971/21_120.png,237,Romania
3330,Bartosz Bereszyński,RB,7/12/1992,183,77,72,72,RB,72,2300000,13000,https://cdn.sofifa.com/players/199/763/21_120.png,92,Poland
3331,Jacson João Zonta Filho,"CAM, RM, LM",2/29/1996,181,74,72,72,RM,73,2700000,9000,https://cdn.sofifa.com/players/230/483/21_120.png,195,Brazil
3332,Alexis Nahuel Soto,LB,10/20/1993,177,73,72,73,LWB,73,2500000,13000,https://cdn.sofifa.com/players/231/507/21_120.png,82,Argentina
3333,Kristof D'Haene,"LB, LWB, LM",6/6/1990,168,63,72,72,LB,72,2000000,10000,https://cdn.sofifa.com/players/200/532/21_120.png,317,Belgium
3334,David Pavelka,"CDM, CM",5/18/1991,185,74,72,72,CDM,72,2000000,750,https://cdn.sofifa.com/players/203/604/21_120.png,116,Czech Republic
3335,Moisés Lima Magalhães,"CM, CAM, CDM",3/17/1988,184,76,72,72,CM,72,1800000,14000,https://cdn.sofifa.com/players/195/412/21_120.png,284,Brazil
3336,Bongani Zungu,"CDM, CM",10/9/1992,184,76,72,73,CDM,72,2400000,5000,https://cdn.sofifa.com/players/220/245/21_120.png,121,South Africa
3337,Munir Mohand Mohamedi,GK,5/10/1989,190,89,72,72,GK,72,1200000,8000,https://cdn.sofifa.com/players/223/573/21_120.png,346,Morocco
3338,仲川 輝人,RM,7/27/1992,161,57,72,72,RW,73,2500000,10000,https://cdn.sofifa.com/players/232/789/21_120.png,262,Japan
3339,Enzo Hernán Díaz,"LB, LM",12/7/1995,179,70,72,77,LB,72,3300000,9000,https://cdn.sofifa.com/players/246/870/21_120.png,216,Argentina
3340,Edwin Andrés Cardona Bedoya,"CAM, LW, LM",12/8/1992,183,92,72,72,CAM,72,2500000,16000,https://cdn.sofifa.com/players/192/342/21_120.png,58,Colombia
3341,Moryké Fofana,"LM, RM",11/23/1991,178,71,72,72,LM,72,2400000,12000,https://cdn.sofifa.com/players/211/287/21_120.png,183,Ivory Coast
3342,Robson Alves de Barros,CB,11/12/1997,185,69,72,80,CB,74,4900000,18000,https://cdn.sofifa.com/players/256/343/21_120.png,75,Brazil
3343,Charlie Austin,ST,7/5/1989,188,84,72,72,ST,72,2300000,55000,https://cdn.sofifa.com/players/195/671/21_120.png,125,England
3344,Trent Lucas Sainsbury,"CB, CDM",1/5/1992,184,78,72,73,CB,73,2200000,11000,https://cdn.sofifa.com/players/199/000/21_120.png,317,Australia
3345,Juan Carlos Paredes Reasco,"RB, RWB",7/8/1987,179,72,72,72,RB,72,1600000,650,https://cdn.sofifa.com/players/207/448/21_120.png,540,Ecuador
3346,Aitor García Flores,"LM, ST",3/25/1994,173,72,72,73,LM,72,2800000,8000,https://cdn.sofifa.com/players/207/960/21_120.png,304,Spain
3347,Edgar Miguel Ié,"CB, RB",5/1/1994,182,68,72,75,CB,74,2700000,20000,https://cdn.sofifa.com/players/210/520/21_120.png,157,Portugal
3348,Kai Wagner,"LB, LWB, LM",2/15/1997,182,78,72,75,LB,72,3000000,5000,https://cdn.sofifa.com/players/239/704/21_120.png,256,Germany
3349,Valeri Qazaishvili,"LM, CAM",1/29/1993,175,80,72,72,CAM,73,2500000,7000,https://cdn.sofifa.com/players/205/401/21_120.png,330,Georgia
3350,Sebastian Griesbeck,CDM,10/3/1990,189,85,72,72,CB,73,2000000,20000,https://cdn.sofifa.com/players/222/553/21_120.png,120,Germany
3351,Joris van Overeem,"CM, CDM",6/1/1994,181,71,72,74,CM,74,2900000,12000,https://cdn.sofifa.com/players/210/010/21_120.png,184,Netherlands
3352,Marcos Nikolas Bolados Hidalgo,RW,2/27/1996,168,72,72,78,CAM,73,3700000,7000,https://cdn.sofifa.com/players/214/874/21_120.png,185,Chile
3353,Firmin Ndombe Mubele,ST,4/17/1994,175,74,72,75,ST,74,3100000,7000,https://cdn.sofifa.com/players/218/970/21_120.png,258,DR Congo
3354,Andrés Eliseo Chávez,ST,3/21/1991,184,80,72,72,ST,72,2300000,14000,https://cdn.sofifa.com/players/223/066/21_120.png,396,Argentina
3355,Sílvio Manuel de Azevedo Ferreira Sá Pereira,"RB, LB",9/28/1987,176,68,72,72,RB,72,1600000,8000,https://cdn.sofifa.com/players/189/530/21_120.png,182,Portugal
3356,Mathias Jensen,CM,1/1/1996,180,68,72,78,CM,74,3700000,26000,https://cdn.sofifa.com/players/229/723/21_120.png,186,Denmark
3357,Sebastián Emanuel Moyano,GK,8/26/1990,188,78,72,72,GK,72,1600000,8000,https://cdn.sofifa.com/players/215/132/21_120.png,281,Argentina
3358,Ibrahima Diallo,"CDM, CM",3/8/1999,179,68,72,79,CDM,73,4500000,23000,https://cdn.sofifa.com/players/239/452/21_120.png,51,France
3359,Diego Alfonso Valdés Contreras,"CM, CAM",1/30/1994,179,75,72,75,CAM,76,3000000,18000,https://cdn.sofifa.com/players/213/597/21_120.png,176,Chile
3360,Joe Lewis,GK,10/6/1987,198,85,72,72,GK,72,1200000,5000,https://cdn.sofifa.com/players/156/253/21_120.png,334,England
3361,Víctor Gómez Perea,"RB, RWB, RM",4/1/2000,166,69,72,82,RB,72,4900000,5000,https://cdn.sofifa.com/players/245/597/21_120.png,481,Spain
3362,Orel Mangala,"CM, CDM",3/18/1998,178,78,72,80,CM,74,5000000,15000,https://cdn.sofifa.com/players/234/078/21_120.png,144,Belgium
3363,Iddrisu Baba Mohammed,"CDM, CM",1/22/1996,185,73,72,81,CDM,73,4900000,6000,https://cdn.sofifa.com/players/245/598/21_120.png,159,Ghana
3364,Ibrahima Seck,"CDM, CM",8/10/1989,195,87,72,72,CDM,72,2000000,10000,https://cdn.sofifa.com/players/215/391/21_120.png,292,Senegal
3365,Hélton Luiz Celanova Vieira,ST,2/29/1992,180,92,72,72,ST,72,2400000,21000,https://cdn.sofifa.com/players/230/495/21_120.png,88,Brazil
3366,Jérémy Gélin,"CB, CDM",4/24/1997,183,79,72,78,CB,74,3400000,23000,https://cdn.sofifa.com/players/231/263/21_120.png,136,France
3367,Ali Gholizadeh,"LM, RM",3/10/1996,176,69,72,76,LM,73,3400000,10000,https://cdn.sofifa.com/players/243/551/21_120.png,189,Iran
3368,Sandro Manoel dos Santos,CDM,7/23/1988,176,77,72,72,CDM,72,1600000,17000,https://cdn.sofifa.com/players/188/000/21_120.png,431,Brazil
3369,Federico Ricci,"RW, LW",5/27/1994,175,68,72,72,RW,72,2600000,24000,https://cdn.sofifa.com/players/220/513/21_120.png,76,Italy
3370,Bojan Krkić Pérez,"CAM, ST, LW",8/28/1990,170,68,72,72,CAM,72,2300000,7000,https://cdn.sofifa.com/players/176/993/21_120.png,328,Spain
3371,Russell Canouse,"CDM, CM, RB",6/11/1995,178,72,72,79,CDM,73,4300000,6000,https://cdn.sofifa.com/players/233/314/21_120.png,244,United States
3372,Maarten Stekelenburg,GK,9/22/1982,197,92,72,72,GK,72,250000,6000,https://cdn.sofifa.com/players/002/147/21_120.png,35,Netherlands
3373,André Hoffmann,CB,2/28/1993,190,84,72,73,CB,73,2400000,18000,https://cdn.sofifa.com/players/199/779/21_120.png,172,Germany
3374,Jean Evrard Kouassi,"LW, LM, ST",9/25/1994,174,67,72,73,ST,73,2800000,10000,https://cdn.sofifa.com/players/227/939/21_120.png,409,Ivory Coast
3375,Jonathan Gradit,"CB, RB",11/24/1992,180,75,72,75,CB,74,2700000,24000,https://cdn.sofifa.com/players/221/284/21_120.png,148,France
3376,Tomás Pochettino,CM,2/1/1996,180,72,72,79,CAM,74,4700000,10000,https://cdn.sofifa.com/players/231/524/21_120.png,216,Argentina
3377,Jorge Emmanuel Torres Nilo,"LB, CB",1/16/1988,182,82,72,72,CB,73,1600000,28000,https://cdn.sofifa.com/players/167/524/21_120.png,109,Mexico
3378,Moussa Wagué,"RB, RWB, LB",10/4/1998,177,70,72,80,RB,72,5000000,700,https://cdn.sofifa.com/players/237/156/21_120.png,129,Senegal
3379,Federico Barba,"CB, LB",9/1/1993,186,80,72,75,CB,74,2700000,12000,https://cdn.sofifa.com/players/211/557/21_120.png,154,Italy
3380,Helibelton Palacios Zapata,"RB, CB",6/11/1993,180,76,72,73,RB,72,2500000,4000,https://cdn.sofifa.com/players/218/981/21_120.png,315,Colombia
3381,Gérson Fábio Noalha Rochela,"ST, CAM, LM",2/29/1992,178,76,72,72,ST,72,2400000,28000,https://cdn.sofifa.com/players/230/501/21_120.png,77,Brazil
3382,Fredrik Ulvestad,"CM, CDM",6/17/1992,183,84,72,72,CDM,73,2300000,7000,https://cdn.sofifa.com/players/194/149/21_120.png,353,Norway
3383,Bruno Alexandre Vieira Almeida,"RW, CAM",12/2/1997,179,72,72,81,CAM,74,5500000,10000,https://cdn.sofifa.com/players/237/670/21_120.png,354,Portugal
3384,Alexander Büttner,"LB, LM",2/11/1989,174,75,72,72,LB,72,1700000,6000,https://cdn.sofifa.com/players/186/982/21_120.png,299,Netherlands
3385,Niklas Hult,"LB, LWB, LM",2/13/1990,173,66,72,72,LB,72,2000000,17000,https://cdn.sofifa.com/players/192/102/21_120.png,199,Sweden
3386,Matheus Jadson Vidigal Morais,ST,2/29/1992,175,70,72,72,ST,72,2400000,23000,https://cdn.sofifa.com/players/230/503/21_120.png,104,Brazil
3387,Bradley Scott Jones,GK,3/19/1982,193,87,72,72,GK,72,250000,13000,https://cdn.sofifa.com/players/165/735/21_120.png,168,Australia
3388,Josip Drmić,"ST, RM",8/8/1992,183,81,72,72,ST,72,2500000,10000,https://cdn.sofifa.com/players/198/504/21_120.png,115,Switzerland
3389,Olarenwaju Ayoba Kayode,ST,5/8/1993,174,65,72,73,ST,73,2700000,15000,https://cdn.sofifa.com/players/211/048/21_120.png,156,Nigeria
3390,Darwin Zamir Andrade Marmolejo,LB,2/11/1991,168,70,72,72,LB,72,2100000,3000,https://cdn.sofifa.com/players/214/376/21_120.png,366,Colombia
3391,Emanuel Mariano Insúa Zapata,"LB, LWB, LM",4/10/1991,182,81,72,72,LB,72,2100000,900,https://cdn.sofifa.com/players/215/144/21_120.png,142,Argentina
3392,Damián Alberto Martínez,RB,1/31/1990,177,71,72,72,RB,72,2000000,12000,https://cdn.sofifa.com/players/224/104/21_120.png,371,Argentina
3393,Dino Hotić,"CAM, RW",7/26/1995,168,69,72,76,LM,75,3400000,9000,https://cdn.sofifa.com/players/247/144/21_120.png,422,Bosnia Herzegovina
3394,Chadrac Akolo,"RM, RW, ST",4/1/1995,172,72,72,75,RM,73,3100000,5000,https://cdn.sofifa.com/players/222/825/21_120.png,259,DR Congo
3395,Guzmán Corujo Bríccola,CB,2/8/1996,189,85,72,79,CB,74,4400000,750,https://cdn.sofifa.com/players/253/289/21_120.png,197,Uruguay
3396,Dominik Kaiser,"CM, CAM, CDM",9/16/1988,172,67,72,72,CM,72,1900000,19000,https://cdn.sofifa.com/players/201/066/21_120.png,199,Germany
3397,Cristiano da Silva,"LM, ST, RM",1/12/1987,183,83,72,72,ST,73,1500000,9000,https://cdn.sofifa.com/players/207/722/21_120.png,326,Brazil
3398,Kevin Möhwald,"CM, CAM",7/3/1993,183,77,72,73,CAM,73,2700000,19000,https://cdn.sofifa.com/players/211/818/21_120.png,91,Germany
3399,David Mackalister Silva Mosquera,"CAM, LM, CM",12/13/1986,174,75,72,72,CAM,72,1500000,4000,https://cdn.sofifa.com/players/214/378/21_120.png,318,Colombia
3400,Luciano Narsingh,"RW, LW",9/13/1990,178,69,72,72,RW,72,2300000,12000,https://cdn.sofifa.com/players/192/362/21_120.png,84,Netherlands
3401,Jacek Góralski,CDM,9/21/1992,172,66,72,73,CDM,72,0,0,https://cdn.sofifa.com/players/229/739/21_120.png,,Poland
3402,Lévy Koffi Djidji,CB,11/30/1992,184,71,72,74,CB,74,2500000,26000,https://cdn.sofifa.com/players/203/884/21_120.png,234,Ivory Coast
3403,Kevin Vázquez Comesaña,RB,3/23/1993,173,72,72,73,RB,72,2500000,15000,https://cdn.sofifa.com/players/228/716/21_120.png,62,Spain
3404,Carlos Daniel López Huesca,"ST, CF, CAM",6/12/1990,176,70,72,72,ST,74,2300000,750,https://cdn.sofifa.com/players/239/212/21_120.png,180,Spain
3405,Luis Robles,GK,5/11/1984,185,90,72,72,GK,72,250000,3000,https://cdn.sofifa.com/players/179/820/21_120.png,209,United States
3406,Volkan Babacan,GK,8/11/1988,192,86,72,72,GK,72,1200000,19000,https://cdn.sofifa.com/players/188/524/21_120.png,60,Turkey
3407,Simon Gustafson,"CM, CAM",1/11/1995,185,80,72,74,CAM,74,2900000,12000,https://cdn.sofifa.com/players/213/613/21_120.png,184,Sweden
3408,武藤 嘉紀,ST,7/15/1992,178,72,72,72,RW,73,2500000,29000,https://cdn.sofifa.com/players/228/717/21_120.png,64,Japan
3409,Graeme Shinnie,"CDM, CM",8/4/1991,175,72,72,72,CDM,72,2100000,20000,https://cdn.sofifa.com/players/200/302/21_120.png,227,Scotland
3410,Khouma El Hadji Babacar,ST,3/17/1993,185,85,72,73,ST,73,2700000,24000,https://cdn.sofifa.com/players/197/231/21_120.png,206,Senegal
3411,Lukas Klünter,"RB, CB",5/26/1996,184,76,72,78,RB,72,3500000,23000,https://cdn.sofifa.com/players/229/487/21_120.png,61,Germany
3412,Jayden Bogle,RB,7/27/2000,178,69,72,83,RWB,73,4800000,12000,https://cdn.sofifa.com/players/244/591/21_120.png,67,England
3413,Sebastián César Helios Ribas Barbato,ST,3/11/1988,189,80,72,72,ST,72,1900000,10000,https://cdn.sofifa.com/players/185/199/21_120.png,393,Uruguay
3414,Matías Nicolás Caruzzo,CB,8/15/1984,183,76,72,72,CB,72,625000,7000,https://cdn.sofifa.com/players/190/576/21_120.png,243,Argentina
3415,Filipe Miguel Neves Ferreira,LB,9/9/1990,178,72,72,72,LB,72,2100000,6000,https://cdn.sofifa.com/players/215/665/21_120.png,403,Portugal
3416,Antonio-Mirko Čolak,ST,9/17/1993,188,81,72,72,ST,72,2600000,1000,https://cdn.sofifa.com/players/220/785/21_120.png,129,Croatia
3417,Joakim Nilsson,CB,2/6/1994,185,78,72,75,CB,74,2700000,16000,https://cdn.sofifa.com/players/210/802/21_120.png,190,Sweden
3418,Rafael Czichos,"CB, LB",5/14/1990,187,86,72,72,CB,72,1900000,18000,https://cdn.sofifa.com/players/211/826/21_120.png,90,Germany
3419,Paul Nicolás Aguilar Rojas,RB,3/6/1986,178,67,72,72,RB,72,850000,24000,https://cdn.sofifa.com/players/171/378/21_120.png,123,Mexico
3420,Jonas Older Wind,ST,2/7/1999,190,82,72,82,ST,74,5500000,13000,https://cdn.sofifa.com/players/241/522/21_120.png,146,Denmark
